"date" "state" "city" "place_type" "confirmed" "deaths" "is_last" "estimated_population_2019" "city_ibge_code" "confirmed_per_100k_inhabitants" "death_rate"
"2100" 2020-03-09 "SP" "Santana de Parnaíba" "city" 1 NA FALSE 139447 3547304 0.71712 NA
"2101" 2020-03-09 "SP" "São Paulo" "city" 15 NA FALSE 12252023 3550308 0.12243 NA
"2102" 2020-03-09 "SP" NA "state" 16 NA FALSE 45919049 35 0.03484 NA
"2103" 2020-03-08 "AL" "Maceió" "city" 1 0 FALSE 1018948 2704302 0.09814 NA
"2104" 2020-03-08 "AL" NA "state" 1 0 FALSE 3337357 27 0.02996 NA
"2105" 2020-03-08 "DF" "Brasília" "city" 1 0 FALSE 3015268 5300108 0.03316 NA
"2106" 2020-03-08 "DF" NA "state" 1 0 FALSE 3015268 53 0.03316 NA
"2107" 2020-03-08 "ES" NA "state" 1 NA FALSE 4018650 32 0.02488 NA
"2108" 2020-03-08 "MG" "Divinópolis" "city" 1 0 FALSE 238230 3122306 0.41976 NA
"2109" 2020-03-08 "MG" NA "state" 1 0 FALSE 21168791 31 0.00472 NA
"2110" 2020-03-08 "RJ" "Barra Mansa" "city" 1 0 FALSE 184412 3300407 0.54226 NA
"2111" 2020-03-08 "RJ" "Rio de Janeiro" "city" 2 0 FALSE 6718903 3304557 0.02977 NA
"2112" 2020-03-08 "RJ" NA "state" 3 0 FALSE 17264943 33 0.01738 NA
"2113" 2020-03-08 "SP" "Santana de Parnaíba" "city" 1 NA FALSE 139447 3547304 0.71712 NA
"2114" 2020-03-08 "SP" "São Paulo" "city" 15 NA FALSE 12252023 3550308 0.12243 NA
"2115" 2020-03-08 "SP" NA "state" 16 NA FALSE 45919049 35 0.03484 NA
"2116" 2020-03-07 "BA" "Feira de Santana" "city" 2 0 FALSE 614872 2910800 0.32527 NA
"2117" 2020-03-07 "BA" NA "state" 2 0 FALSE 14873064 29 0.01345 NA
"2118" 2020-03-07 "DF" "Brasília" "city" 1 0 FALSE 3015268 5300108 0.03316 NA
"2119" 2020-03-07 "DF" NA "state" 1 0 FALSE 3015268 53 0.03316 NA
"2120" 2020-03-07 "ES" NA "state" 1 NA FALSE 4018650 32 0.02488 NA
"2121" 2020-03-07 "SP" "Santana de Parnaíba" "city" 1 NA FALSE 139447 3547304 0.71712 NA
"2122" 2020-03-07 "SP" "São Paulo" "city" 12 NA FALSE 12252023 3550308 0.09794 NA
"2123" 2020-03-07 "SP" NA "state" 13 NA FALSE 45919049 35 0.02831 NA
"2124" 2020-03-06 "BA" "Feira de Santana" "city" 1 0 FALSE 614872 2910800 0.16264 NA
"2125" 2020-03-06 "BA" NA "state" 1 0 FALSE 14873064 29 0.00672 NA
"2126" 2020-03-06 "ES" NA "state" 1 NA FALSE 4018650 32 0.02488 NA
"2127" 2020-03-06 "RJ" "Barra Mansa" "city" 1 0 FALSE 184412 3300407 0.54226 NA
"2128" 2020-03-06 "RJ" "Rio de Janeiro" "city" 1 0 FALSE 6718903 3304557 0.01488 NA
"2129" 2020-03-06 "RJ" NA "state" 2 0 FALSE 17264943 33 0.01158 NA
"2130" 2020-03-06 "SP" NA "state" 10 NA FALSE 45919049 35 0.02178 NA
"2131" 2020-03-05 "ES" NA "state" 1 NA FALSE 4018650 32 0.02488 NA
"2132" 2020-03-05 "RJ" "Barra Mansa" "city" 1 0 FALSE 184412 3300407 0.54226 NA
"2133" 2020-03-05 "RJ" NA "state" 1 0 FALSE 17264943 33 0.00579 NA
"2134" 2020-03-05 "SP" "São Paulo" "city" 6 NA FALSE 12252023 3550308 0.04897 NA
"2135" 2020-03-05 "SP" NA "state" 6 NA FALSE 45919049 35 0.01307 NA
"2136" 2020-03-04 "SP" "São Paulo" "city" 3 NA FALSE 12252023 3550308 0.02449 NA
"2137" 2020-03-04 "SP" NA "state" 3 NA FALSE 45919049 35 0.00653 NA
"2138" 2020-03-03 "SP" "São Paulo" "city" 2 NA FALSE 12252023 3550308 0.01632 NA
"2139" 2020-03-03 "SP" NA "state" 2 NA FALSE 45919049 35 0.00436 NA
"2140" 2020-03-02 "SP" "São Paulo" "city" 2 NA FALSE 12252023 3550308 0.01632 NA
"2141" 2020-03-02 "SP" NA "state" 2 NA FALSE 45919049 35 0.00436 NA
"2142" 2020-03-01 "SP" "São Paulo" "city" 2 NA FALSE 12252023 3550308 0.01632 NA
"2143" 2020-03-01 "SP" NA "state" 2 NA FALSE 45919049 35 0.00436 NA
"2144" 2020-02-29 "SP" "São Paulo" "city" 2 NA FALSE 12252023 3550308 0.01632 NA
"2145" 2020-02-29 "SP" NA "state" 2 NA FALSE 45919049 35 0.00436 NA
"2146" 2020-02-28 "SP" "São Paulo" "city" 2 NA FALSE 12252023 3550308 0.01632 NA
"2147" 2020-02-28 "SP" NA "state" 2 NA FALSE 45919049 35 0.00436 NA
"2148" 2020-02-27 "SP" "São Paulo" "city" 1 NA FALSE 12252023 3550308 0.00816 NA
"2149" 2020-02-27 "SP" NA "state" 1 NA FALSE 45919049 35 0.00218 NA
"2150" 2020-02-26 "SP" "São Paulo" "city" 1 NA FALSE 12252023 3550308 0.00816 NA
"2151" 2020-02-26 "SP" NA "state" 1 NA FALSE 45919049 35 0.00218 NA
